Symbol,National Common Name,Author,Family
780,621,1005,16
781,622,702,16
782,623,667,16
783,624,381,16
784,625,421,16
785,626,477,16
785,625,2,16
786,627,2,16
787,628,1044,16
787,631,357,16
787,626,1045,16
787,626,1046,16
787,626,1047,16
787,624,579,16
787,628,1048,16
788,629,219,16
788,630,1049,16
788,630,1050,16
788,632,1051,16
789,630,305,16
790,631,2,16
790,632,1052,16
790,624,950,16
790,633,1053,16
791,632,1012,16
792,633,1054,16
793,633,1055,16
793,633,1056,16
793,633,1057,16
794,633,1058,16
794,633,1059,16
794,633,1060,16
795,633,1061,16
796,633,1062,16
796,624,562,16
796,633,1063,16
796,633,1064,16
796,633,1065,16
796,633,1066,16
796,633,1067,16
797,633,1068,16
797,633,1069,16
797,633,1070,16
797,633,1071,16
797,633,1072,16
798,633,1073,16
798,633,1074,16
798,633,1075,16
799,633,1076,16
799,633,1077,16
799,633,1078,16
799,633,1079,16
800,633,1080,16
800,633,1081,16
800,633,1082,16
801,633,1083,16
801,633,1084,16
801,633,1085,16
802,633,1086,16
803,633,1087,16
803,633,1088,16
803,633,1089,16
803,633,1090,16
803,633,1091,16
803,633,1092,16
803,633,1093,16
804,633,1094,16
804,635,1095,16
804,635,1096,16
805,634,2,16
805,636,1097,16
805,636,1098,16
806,635,807,16
806,637,1099,16
807,636,31,16
808,637,597,16
808,637,1100,16
809,638,1101,16
810,638,1102,16
810,637,1103,16
810,637,1104,16
811,638,1105,16
811,640,1106,16
811,640,1107,16
811,640,1108,16
812,638,1109,16
812,640,1110,16
812,640,1111,16
813,639,1005,16
814,640,2,16
815,641,2,16
816,642,40,16
817,642,1112,16
817,635,1113,16
817,635,1114,16
818,643,950,16
819,644,1005,16
820,645,1005,16
821,646,1115,16
822,647,31,16
823,648,1005,16
824,649,1116,16
825,649,1117,16
825,651,40,16
826,650,1118,16
826,651,1119,16
827,651,598,16
828,652,782,16
829,653,2,16
830,653,1120,16
831,653,1121,16
831,652,1122,16
832,654,359,16
833,655,1123,16
833,655,1124,16
833,658,807,16
833,655,1125,16
833,660,46,16
833,660,482,16
834,656,31,16
834,657,31,16
835,657,1126,16
835,657,2,16
835,666,397,16
836,658,1127,16
836,666,830,16
836,658,1128,16
836,658,1129,16
836,660,31,16
836,660,40,16
837,658,1130,16
838,659,1131,16
838,658,1132,16
838,659,1133,16
838,659,1134,16
839,660,1135,16
839,660,1136,16
839,664,51,16
839,660,1137,16
840,660,1138,16
840,660,1139,16
840,662,2,16
840,662,1140,16
840,662,1141,16
841,661,1142,16
841,663,1143,16
842,662,40,16
842,664,1144,16
842,664,1144,16
842,671,974,16
843,663,1145,16
844,664,1145,16
845,665,1146,16
846,666,859,16
846,671,713,16
847,667,860,16
848,668,146,16
849,668,1147,16
849,668,1148,16
849,669,357,16
849,671,958,16
849,671,180,16
849,641,1149,16
850,669,759,16
851,670,1150,16
852,671,357,16
853,529,1151,16
854,672,1152,16
854,669,374,16
855,673,1153,16
856,674,899,16
857,675,1154,16
857,674,661,16
858,676,564,16
858,676,2,16
859,677,1155,16
859,676,1156,16
860,678,155,16
861,679,2,16
861,677,1157,16
861,677,1158,16
861,674,387,16
862,680,1159,16
862,680,1160,16
862,676,181,16
862,679,801,16
862,680,1161,16
863,678,718,16
864,681,289,16
865,682,535,16
866,683,31,16
867,683,1162,16
868,684,31,16
869,681,429,16
869,684,1163,16
869,684,1164,16
869,684,1165,16
869,684,1166,16
870,685,1,16
871,685,1167,16
872,685,1168,16
872,686,305,16
872,689,387,16
873,686,1169,16
874,687,1170,16
874,684,51,16
875,686,1171,16
875,687,1172,16
875,688,305,16
875,689,387,16
876,688,586,16
876,688,1173,16
876,688,1174,16
877,689,275,16
878,690,1175,16
878,693,51,16
878,691,1176,16
878,691,1177,16
878,691,1178,16
879,691,873,16
880,692,782,16
881,693,2,16
882,694,1179,16
883,695,572,16
884,696,305,16
884,696,1180,16
884,689,194,16
885,697,40,16
885,698,1181,16
886,698,2,16
887,698,1157,16
887,698,1182,16
887,698,1183,16
888,699,782,16
889,700,387,16
890,701,96,16
891,701,1184,16
891,699,387,16
892,702,31,16
893,703,1185,16
893,702,922,16
893,703,1186,16
893,701,967,16
894,704,1187,16
895,704,1188,16
895,699,387,16
896,704,1189,16
897,705,1190,16
897,702,2,16
897,702,477,16
898,706,1191,16
899,707,1012,16
899,704,357,16
899,704,31,16
899,706,1192,16
899,706,1193,16
899,704,31,16
899,706,1194,16
900,708,2,16
901,709,1195,16
901,709,31,16
901,709,31,16
901,707,1196,16
901,704,387,16
901,709,31,16
901,713,830,16
901,709,1197,16
901,706,1198,16
901,711,31,16
901,716,155,16
901,711,1199,16
901,711,1200,16
901,711,1201,16
902,710,31,16
902,716,305,16
903,711,2,16
903,712,2,16
903,716,477,16
903,714,1202,16
904,712,337,16
905,713,2,16
905,712,2,16
905,716,598,16
906,714,1203,16
906,718,1156,16
906,716,1204,16
907,715,941,16
908,716,544,16
908,723,598,16
908,716,1205,16
909,717,51,16
909,716,1206,16
909,716,1207,16
909,718,1208,16
909,718,1209,16
909,718,1210,16
909,718,1211,16
909,721,387,16
909,723,956,16
910,718,830,16
910,718,1212,16
911,719,830,16
912,720,1213,16
913,721,51,16
914,721,1214,16
914,723,1215,16
914,723,1216,16
914,720,801,16
914,723,280,16
914,721,40,16
915,722,1217,16
915,724,40,16
916,723,2,16
916,724,1218,16
917,724,357,16
918,725,1219,16
919,726,1043,16
920,727,1050,16
921,728,1201,16
922,729,1220,16
923,728,1221,16
923,731,387,16
923,731,387,16
923,727,46,16
924,728,1222,16
924,730,46,16
924,730,31,16
924,731,305,16
925,728,1223,16
925,730,46,16
926,730,40,16
926,734,16,16
927,731,925,16
927,734,1224,16
927,734,1225,16
927,736,1226,16
928,732,31,16
928,734,1192,16
929,733,790,16
930,734,275,16
931,735,791,16
932,736,1038,16
933,737,1229,16
934,738,1227,16
935,738,1228,16
935,737,1229,16
935,738,1230,16
935,738,1231,16
936,738,1232,16
936,692,1233,16
936,692,1226,16
937,739,1234,16
938,740,598,16
938,693,2,16
939,509,908,16
940,741,40,16
941,741,1235,16
941,690,830,16
942,741,1236,16
942,695,1237,16
943,741,1238,16
943,742,1239,16
944,742,1240,16
944,742,1241,16
945,743,1242,16
946,743,1243,16
946,743,1244,16
946,743,1245,16
946,743,1246,16
947,744,1247,16
947,699,2,16
948,745,586,16
949,745,1248,16
949,700,31,16
949,744,1249,16
949,746,1250,16
950,746,2,16
951,747,40,16
952,748,2,16
953,747,1251,16
953,748,1252,16
953,748,1253,16
953,748,1254,16
953,750,1255,16
953,750,1256,16
953,703,387,16
954,749,40,16
955,749,1257,16
955,748,1258,16
956,749,1259,16
957,750,429,16
958,751,1260,16
958,709,219,16
959,752,1261,16
959,754,1262,16
960,753,1134,16
960,709,830,16
961,754,1263,16
961,752,1230,16
961,754,1264,16
962,755,1262,16
963,756,1265,16
963,756,1266,16
963,757,1145,16
963,709,1039,16
963,756,1267,16
963,756,1268,16
963,756,1269,16
963,757,1270,16
963,756,1271,16
963,756,1272,16
963,756,1273,16
963,757,1274,16
964,757,970,16
965,758,1003,16
966,759,2,16
967,760,1199,16
968,761,1275,16
968,759,1276,16
968,757,397,16
969,760,1277,16
969,761,305,16
969,759,31,16
969,759,31,16
969,759,1172,16
969,760,1278,16
969,757,482,16
969,760,1279,16
969,709,1053,16
970,760,1280,16
970,761,1281,16
970,757,387,16
970,763,1282,16
970,760,1283,16
971,760,1284,16
971,762,31,16
972,760,1285,16
972,760,1286,16
972,765,1287,16
973,762,1234,16
974,763,31,16
975,764,1026,16
976,765,1288,16
977,765,1289,16
978,765,1290,16
978,765,1291,16
979,766,1292,16
980,767,2,16
980,765,1293,16
981,768,2,16
982,769,31,16
982,764,661,16
983,770,2,16
984,771,275,16
985,772,1294,16
986,772,1295,16
986,776,830,16
987,773,1296,16
987,773,1297,16
987,769,2,16
988,774,1298,16
988,769,6,16
989,775,925,16
990,775,1299,16
990,775,1300,16
991,775,1301,16
991,773,10,16
992,776,219,16
993,776,1302,16
993,776,1303,16
993,784,387,16
994,776,1304,16
994,776,1303,16
994,777,31,16
995,776,1305,16
996,776,1306,16
997,776,1307,16
997,777,1308,16
998,777,1309,16
999,778,2,16
1000,778,1310,16
1000,781,31,16
1001,779,903,16
1001,784,387,16
1002,780,1297,16
1002,782,597,16
1002,785,2,16
1003,781,1311,16
1004,782,1312,16
1005,783,830,16
1006,784,2,16
1007,785,720,16
1008,786,428,16
1009,787,3,16
1010,788,715,16
1011,789,586,16
1011,791,1313,16
1012,790,357,16
1012,791,1314,16
1013,791,387,16
1014,792,1315,16
1015,793,1316,16
1016,794,1317,16
1016,790,1318,16
1016,790,1319,16
1016,790,1320,16
1016,790,1321,16
1017,795,925,16
1018,785,586,16
1019,785,1322,16
1019,789,1323,16
1019,706,305,16
1019,789,1324,16
1020,785,1325,16
1020,790,1326,16
1020,758,387,16
1021,785,1327,16
1021,792,1313,16
1021,791,1328,16
1022,796,1319,16
1023,797,2,16
1024,798,2,16
1025,799,1192,16
1026,799,1329,16
1026,761,1330,16
1027,799,1331,16
1027,761,1332,16
1027,761,1333,16
1027,712,31,16
1028,800,1005,16
1029,622,846,16
1030,801,1334,16
1030,712,937,16
1030,765,1335,16
1030,710,597,16
1031,802,31,16
1031,712,1336,16
1032,803,31,16
1032,712,1330,16
1033,804,838,16
1034,805,155,16
1034,751,1337,16
1034,751,1338,16
1035,750,1100,16
1036,806,1339,16
1037,529,1073,16
1038,807,564,16
1038,715,2,16
1039,808,1340,16
1040,808,1341,16
1040,752,1342,16
1040,705,374,16
1040,809,1343,16
1040,752,1344,16
1041,808,1345,16
1041,705,215,16
1042,809,1122,16
1043,810,1346,16
1044,810,1347,16
1044,810,1348,16
1044,810,1349,16
1044,810,1350,16
1044,810,1351,16
1044,707,1192,16
1044,762,1352,16
1045,811,1126,16
1045,707,2,16
1045,762,1353,16
1045,707,597,16
1046,812,51,16
1047,813,464,16
1048,814,319,16
1049,569,662,16
1050,815,1126,16
1050,767,1354,16
1050,766,2,16
1051,816,931,16
1052,817,818,16
1052,768,1355,16
1053,818,170,16
1054,818,1356,16
1055,819,1357,16
1055,769,31,16
1055,819,1358,16
1056,820,1359,16
1056,820,1360,16
1056,820,1361,16
1056,820,1362,16
1057,821,1363,16
1057,772,2,16
1057,772,598,16
1058,822,676,16
1059,823,51,16
1059,823,1364,16
1060,824,1365,16
1060,824,1366,16
1060,825,661,16
1060,825,46,16
1061,825,51,16
1061,825,51,16
1062,826,605,16
1063,827,1367,16
1063,769,1368,16
1063,829,186,16
1063,828,1369,16
1064,828,1371,16
1065,829,1370,16
1066,829,1371,16
1066,827,40,16
1066,829,1270,16
1066,829,1372,16
1066,828,1373,16
1066,830,1374,16
1066,830,1375,16
1067,830,1376,16
1068,831,597,16
1068,831,2,16
1069,832,550,16
1070,833,2,16
1071,833,774,16
1071,834,1377,16
1072,834,1378,16
1072,835,31,16
1072,835,31,16
1072,836,1379,16
1072,837,1380,16
1073,835,1050,16
1074,836,513,16
1075,837,598,16
1075,837,1381,16
1076,838,1109,16
1077,839,1382,16
1077,832,801,16
1078,839,1383,16
1078,830,945,16
1078,830,194,16
1078,832,1384,16
1078,832,1385,16
1078,832,1386,16
1079,840,1269,16
1080,804,1120,16
1081,841,801,16
1081,832,51,16
1081,834,1387,16
1081,834,1388,16
1081,834,1389,16
1081,834,1390,16
1082,842,1391,16
1082,832,2,16
1082,835,1392,16
1083,843,1181,16
1083,832,40,16
1083,836,1393,16
1084,844,1391,16
1084,832,2,16
1084,845,1392,16
1085,845,1115,16
1086,846,1394,16
1086,847,1395,16
1087,847,537,16
1088,848,974,16
1088,832,40,16
1088,847,1396,16
1089,849,1397,16
1090,850,1398,16
1090,848,1399,16
1090,849,1400,16
1090,849,1401,16
1090,849,1402,16
1090,851,1403,16
1091,851,831,16
1092,851,1404,16
1092,852,1405,16
1092,852,1406,16
1092,837,1,16
1092,832,46,16
1092,852,1407,16
1092,837,2,16
1092,836,46,16
1092,836,305,16
1093,851,1408,16
1093,836,305,16
1094,852,397,16
1094,853,1409,16
1095,852,1410,16
1095,839,830,16
1095,840,31,16
1096,853,1126,16
1096,854,1409,16
1097,854,1411,16
1098,854,1412,16
1098,840,46,16
1098,840,31,16
1098,774,31,16
1099,854,1413,16
1099,854,1414,16
1099,771,1330,16
1099,854,1415,16
1099,785,31,16
1099,854,1416,16
1099,785,31,16
1100,854,1417,16
1101,854,1418,16
1101,832,155,16
1101,854,1419,16
1101,772,521,16
1101,780,830,16
1101,853,1420,16
1101,853,1421,16
1101,771,724,16
1101,785,40,16
1101,785,40,16
1101,785,40,16
1101,853,1422,16
1101,854,1423,16
1101,854,1424,16
1101,854,1425,16
1101,783,562,16
1101,787,399,16
1101,854,1426,16
1101,785,305,16
1101,787,387,16
1101,854,1427,16
1101,789,31,16
1101,791,305,16
1101,785,1428,16
1101,783,562,16
1101,791,305,16
1101,787,387,16
1101,788,1429,16
1101,788,1430,16
1101,788,1431,16
1101,788,1432,16
1101,789,31,16
1101,791,305,16
1101,791,562,16
1102,853,1433,16
1102,787,397,16
1102,790,2,16
1103,854,1434,16
1104,854,1435,16
1104,791,1436,16
1104,854,1437,16
1104,789,387,16
1104,789,31,16
1105,855,769,16
1106,856,2,16
1107,857,580,16
1107,791,1438,16
1107,789,362,16
1108,858,357,16
1109,859,357,16
1109,791,1439,16
1109,791,1440,16
1109,788,724,16
1109,788,724,16
1109,791,1441,16
1109,791,1442,16
1109,792,155,16
1109,792,1443,16
1110,509,1185,16
1111,860,2,16
1112,861,219,16
1113,862,1444,16
1113,792,1445,16
1114,863,1446,16
1114,863,1447,16
1114,796,449,16
1114,792,1213,16
1114,863,1448,16
1115,864,1446,16
1116,864,1449,16
1116,864,1450,16
1117,864,1451,16
1117,793,40,16
1117,791,586,16
1117,794,952,16
1118,865,1201,16
1118,794,31,16
1119,866,728,16
1120,867,703,16
1121,868,2,16
1121,869,1452,16
1121,796,830,16
1121,796,1369,16
1122,869,1453,16
1122,870,1454,16
1123,870,1455,16
1123,870,1456,16
1124,871,1457,16
1125,871,1458,16
1125,870,1459,16
1125,870,1460,16
1125,796,305,16
1126,869,1461,16
1127,871,1462,16
1127,870,1463,16
1128,869,1464,16
1128,870,1465,16
1128,801,773,16
1128,801,724,16
1128,797,219,16
1128,870,31,16
1128,870,1466,16
1128,870,31,16
1128,802,543,16
1128,796,1270,16
1128,870,1467,16
1128,870,1468,16
1128,869,1469,16
1128,869,1470,16
1128,869,1471,16
1128,868,1472,16
1128,872,1213,16
1128,872,1201,16
1128,801,763,16
1128,870,1446,16
1128,871,1473,16
1128,872,1218,16
1128,801,180,16
1128,873,46,16
1128,801,180,16
1128,878,387,16
1128,876,1474,16
1128,878,387,16
1128,876,1475,16
1128,876,40,16
1129,872,51,16
1129,878,1389,16
1129,876,1476,16
1129,876,1477,16
1129,876,1478,16
1129,794,51,16
1130,873,1479,16
1130,883,186,16
1130,881,2,16
1130,876,1480,16
1131,874,1481,16
1131,881,51,16
1132,875,974,16
1132,881,40,16
1133,876,1482,16
1134,877,1482,16
1134,793,1483,16
1135,878,31,16
1135,889,1330,16
1136,879,1484,16
1136,889,186,16
1136,889,1448,16
1136,886,31,16
1137,880,2,16
1137,876,1485,16
1138,881,451,16
1139,882,421,16
1140,883,586,16
1141,884,2,16
1142,885,1486,16
1143,886,537,16
1144,887,1487,16
1144,886,1488,16
1145,888,1012,16
1145,888,1489,16
1145,889,1148,16
1145,891,40,16
1146,889,583,16
1147,890,1100,16
1148,891,275,16
1149,892,51,16
1149,893,1490,16
1150,893,960,16
1151,894,960,16
1152,895,1491,16
1152,895,1492,16
1153,896,1015,16
1154,897,597,16
1154,896,1493,16
1154,897,2,16
1154,898,397,16
1155,898,40,16
1155,898,1494,16
1155,899,1495,16
1156,898,1204,16
1157,899,1496,16
1158,899,1497,16
1159,900,1498,16
1159,899,1499,16
1160,901,1500,16
1160,899,31,16
1161,902,572,16
1162,903,2,16
1162,902,1501,16
1162,902,1502,16
1162,902,1503,16
1162,903,1504,16
1162,903,1505,16
1162,903,1506,16
1162,899,598,16
1163,904,1500,16
1163,899,31,16
1163,898,807,16
1164,905,1500,16
1164,902,31,16
1165,906,1507,16
1165,903,1303,16
1166,907,186,16
1167,908,901,16
1168,909,2,16
1169,910,1508,16
1169,906,31,16
1169,909,1509,16
1169,905,583,16
1169,906,31,16
1169,903,807,16
1169,911,1510,16
1170,911,1511,16
1171,911,1512,16
1171,910,31,16
1171,912,1513,16
1172,912,1514,16
1172,910,31,16
1172,912,1515,16
1173,911,1516,16
1173,910,807,16
1173,911,2,16
1173,912,1517,16
1173,910,807,16
1173,915,2,16
1174,913,1518,16
1174,912,1519,16
1174,915,31,16
1175,914,1520,16
1175,916,40,16
1175,914,1521,16
1176,915,1500,16
1176,919,31,16
1177,916,1522,16
1177,919,31,16
1178,917,3,16
1179,918,918,16
1180,919,1511,16
1180,918,1523,16
1180,920,1524,16
1180,919,807,16
1180,919,807,16
1180,920,1525,16
1180,920,1526,16
1180,926,598,16
1180,920,1527,16
1180,921,1528,16
1181,920,1529,16
1182,921,1530,16
1183,922,1,16
1184,923,1531,16
1185,924,2,16
1185,923,1532,16
1185,924,1533,16
1186,925,1534,16
1187,926,1535,16
1187,927,1536,16
1188,927,1537,16
1188,929,313,16
1189,928,2,16
1190,929,986,16
1191,930,1538,16
1191,930,1539,16
1191,930,1539,16
1192,931,1,16
1192,931,1540,16
1193,932,580,16
1194,932,1541,16
1195,933,1542,16
1196,933,1543,16
1196,936,313,16
1197,934,1544,16
1197,933,1545,16
1198,935,1546,16
1198,934,1547,16
1198,936,313,16
1198,935,1548,16
1199,936,2,16
1200,937,1549,16
1200,944,661,16
1201,938,1550,16
1202,939,51,16
1203,940,2,16
1204,941,16,16
1204,941,1551,16
1205,942,1050,16
1206,943,580,16
1207,943,1552,16
1208,943,1553,16
1209,944,429,16
1209,949,387,16
1209,935,1554,16
1210,945,562,16
1211,946,1555,16
1211,945,1556,16
1211,946,1557,16
1212,945,1558,16
1212,949,830,16
1213,947,3,16
1214,948,829,16
1215,949,1559,16
1215,949,193,16
1216,950,1560,16
1216,949,421,16
1217,951,2,16
1218,952,1542,16
1218,950,2,16
1218,845,1561,16
1219,945,706,16
1220,953,3,16
1221,429,1562,16
1222,954,478,16
1223,954,40,16
1223,955,782,16
1224,955,880,16
1225,956,1563,16
1225,955,449,16
1226,957,1564,16
1227,957,1565,16
1228,958,597,16
1228,958,598,16
1229,959,814,16
1230,960,814,16
1231,961,713,16
1232,959,597,16
1233,962,1566,16
1233,961,1567,16
1233,958,598,16
1233,918,597,16
1234,963,1568,16
1235,963,1569,16
1235,920,51,16
1235,963,1570,16
1236,964,564,16
1236,922,2,16
1237,965,1571,16
1237,922,1393,16
1237,923,40,16
1237,923,1446,16
1238,966,1393,16
1238,925,40,16
1238,925,1572,16
1239,756,397,16
1240,967,16,16
1240,927,31,16
1240,927,31,16
1240,925,313,16
1240,925,305,16
1240,927,31,16
1241,968,1012,16
1242,969,1573,16
1243,969,1574,16
1243,970,1575,16
1243,927,16,16
1243,872,357,16
1243,970,1576,16
1244,970,629,16
1245,971,597,16
1245,927,598,16
1246,972,652,16
1247,973,449,16
1247,872,40,16
1248,974,1577,16
1248,972,2,16
1249,975,2,16
1249,917,31,16
1249,976,1578,16
1249,917,482,16
1250,976,3,16
1251,977,1579,16
1252,977,1580,16
1252,917,357,16
1252,922,1581,16
1252,896,2,16
1253,978,397,16
1253,896,2,16
1254,979,1582,16
1254,896,2,16
1254,918,597,16
1255,695,400,16
1256,980,1583,16
1256,922,1398,16
1257,855,3,16
1258,981,1390,16
1259,982,1584,16
1259,922,807,16
1260,983,1577,16
1260,901,2,16
1261,984,1585,16
1261,932,51,16
1262,985,1586,16
1262,984,1587,16
1262,902,31,16
1262,986,1588,16
1263,986,2,16
1264,987,1577,16
1264,960,2,16
1265,988,0,16
1265,960,1,16
1266,989,995,16
1266,990,1589,16
1267,990,1590,16
1267,993,1156,16
1267,992,1591,16
1267,993,186,16
1268,991,562,16
1269,991,1592,16
1269,992,1593,16
1269,992,1594,16
1269,991,562,16
1270,992,1387,16
1271,993,1595,16
1271,993,1596,16
1272,994,397,16
1273,994,1597,16
1273,994,1598,16
1273,997,31,16
1274,995,1599,16
1274,998,482,16
1274,998,357,16
1274,996,1600,16
1274,997,2,16
1274,996,1601,16
1275,996,720,16
1276,997,970,16
1277,998,40,16
1278,999,1602,16
1278,999,1603,16
1278,1000,352,16
1278,999,1604,16
1278,999,1605,16
1278,999,1606,16
1278,999,40,16
1279,1000,972,16
1280,1001,2,16
1281,1002,1607,16
1281,1001,40,16
1281,1003,1608,16
1282,1003,1295,16
1283,1004,1609,16
1283,1004,1610,16
1283,1005,1611,16
1283,1005,16,16
1283,1005,1612,16
1284,1005,1613,16
1285,1006,1301,16
1286,1007,51,16
1287,1007,1614,16
1287,1006,305,16
1287,1007,1615,16
1288,1007,1616,16
1288,1008,1617,16
1289,1008,2,16
1290,1009,1295,16
1291,1010,1618,16
1292,1011,1619,16
1293,1011,1620,16
1293,1011,1621,16
1294,1012,1164,16
1295,1013,359,16
1295,1006,598,16
1295,1013,1622,16
1296,1014,1623,16
1297,1015,1624,16
1297,1015,1625,16
1297,1011,2,16
1297,1015,1626,16
1298,1016,1627,16
1299,1016,1628,16
1299,1016,1629,16
1300,1016,1630,16
1300,1016,1631,16
1301,1016,1632,16
1301,986,219,16
1301,1017,1633,16
1302,1017,31,16
1302,986,1500,16
1302,1018,1634,16
1303,1018,31,16
1304,1019,2,16
1305,1019,736,16
1305,990,706,16
1306,1020,1635,16
1306,1020,1636,16
1307,1021,1637,16
1308,1022,1638,16
1308,994,387,16
1308,1022,1639,16
1308,999,387,16
1309,1023,1640,16
1309,1022,1641,16
1309,999,1303,16
1310,1024,661,16
1311,1024,1642,16
1311,1023,1643,16
1311,1024,1644,16
1311,1024,1645,16
1311,1026,1646,16
1311,1001,16,16
1312,1025,1647,16
1312,1026,1648,16
1312,1001,31,16
1313,1026,2,16
1314,1027,2,16
1315,1028,1649,16
1316,1028,1650,16
1316,1004,2,16
1317,902,1323,16
1318,1029,2,16
1319,1030,586,16
1319,1004,1651,16
1319,1004,1652,16
1320,1031,586,16
1321,1031,1653,16
1321,1005,1654,16
1322,1031,1655,16
1322,1005,1656,16
1322,982,304,16
1323,1032,51,16
1324,1033,31,16
1325,1034,357,16
1325,1006,2,16
1325,1035,1657,16
1326,1035,489,16
1327,1036,379,16
1327,1036,51,16
1327,1036,1658,16
1328,1037,1338,16
1329,1038,51,16
1329,1009,1659,16
1329,1009,1660,16
1329,1009,1661,16
1329,1009,1662,16
1329,1011,280,16
1329,1010,387,16
1330,1039,1663,16
1330,1011,1664,16
1330,1011,1665,16
1330,1011,1666,16
1331,1038,51,16
1332,1040,1667,16
1332,1009,1668,16
1332,1012,1669,16
1332,1011,31,16
1333,896,1343,16
1334,1041,289,16
1335,1042,40,16
1336,1042,1670,16
1336,1013,1671,16
1336,1013,1672,16
1336,1013,1673,16
1337,1042,1674,16
1337,1013,1675,16
1337,1013,1676,16
1338,1042,1677,16
1338,1015,46,16
1339,1043,407,16
1340,1044,1678,16
1340,1015,31,16
1340,1014,1679,16
1340,1014,995,16
1341,1045,40,16
1342,1046,281,16
1343,1047,51,16
1344,1048,288,16
1344,1015,40,16
1344,1048,1680,16
1345,1049,186,16
1346,1049,1681,16
1347,1049,1682,16
1347,1047,40,16
1347,1022,1369,16
1347,1049,1683,16
1347,1049,1684,16
1348,1050,1685,16
1349,1050,1686,16
1350,1051,357,16
1350,1022,1369,16
1350,1051,1687,16
1350,1014,1688,16
1350,1054,46,16
1350,1053,2,16
1350,1051,1689,16
1350,1056,31,16
